,estimated_frequency
Strep_C224819,0.007142857142857143
Strep_C22481,0.007142857142857143
Strep_C224820,0.007142857142857143
Strep_C224821,0.007142857142857143
Strep_C224822,0.007142857142857143
Strep_C224823,0.007142857142857143
Strep_C224824,0.007142857142857143
Strep_C224825,0.007142857142857143
Strep_C224826,0.02142857142857143
Strep_C224827,0.007142857142857143
Strep_C224828,0.007142857142857143
Strep_C224829,0.007142857142857143
Strep_C22482,0.007142857142857143
Strep_C224830,0.007142857142857143
Strep_C224831,0.007142857142857143
Strep_C224832,0.007142857142857143
Strep_C224833,0.007142857142857143
Strep_C224834,0.007142857142857143
Strep_C224835,0.007142857142857143
Strep_C224836,0.007142857142857143
Strep_C224837,0.007142857142857143
Strep_C224838,0.007142857142857143
Strep_C224839,0.007142857142857143
Strep_C22483,0.007142857142857143
Strep_C224840,0.007142857142857143
Strep_C224841,0.007142857142857143
Strep_C224842,0.007142857142857143
Strep_C224843,0.007142857142857143
Strep_C224844,0.007142857142857143
Strep_C224845,0.007142857142857143
Strep_C224846,0.007142857142857143
Strep_C224847,0.007142857142857143
Strep_C224848,0.007142857142857143
Strep_C224849,0.007142857142857143
Strep_C22484,0.014285714285714285
Strep_C224850,0.007142857142857143
Strep_C224851,0.007142857142857143
Strep_C224852,0.007142857142857143
Strep_C224853,0.007142857142857143
Strep_C224854,0.007142857142857143
Strep_C224855,0.007142857142857143
Strep_C224856,0.007142857142857143
Strep_C224857,0.007142857142857143
Strep_C224858,0.007142857142857143
Strep_C224859,0.007142857142857143
Strep_C22485,0.02142857142857143
Strep_C224860,0.007142857142857143
Strep_C224861,0.007142857142857143
Strep_C224862,0.007142857142857143
Strep_C224863,0.007142857142857143
Strep_C224864,0.007142857142857143
Strep_C224865,0.007142857142857143
Strep_C224866,0.007142857142857143
Strep_C224867,0.007142857142857143
Strep_C224868,0.007142857142857143
Strep_C224869,0.007142857142857143
Strep_C22486,0.007142857142857143
Strep_C224870,0.007142857142857143
Strep_C224871,0.007142857142857143
Strep_C224872,0.007142857142857143
Strep_C224873,0.007142857142857143
Strep_C224874,0.014285714285714285
Strep_C224875,0.007142857142857143
Strep_C224876,0.007142857142857143
Strep_C224877,0.007142857142857143
Strep_C224878,0.007142857142857143
Strep_C224879,0.007142857142857143
Strep_C22487,0.02142857142857143
Strep_C224880,0.007142857142857143
Strep_C224881,0.007142857142857143
Strep_C224882,0.007142857142857143
Strep_C224883,0.007142857142857143
Strep_C224884,0.007142857142857143
Strep_C224885,0.007142857142857143
Strep_C224886,0.007142857142857143
Strep_C224887,0.007142857142857143
Strep_C224888,0.007142857142857143
Strep_C224889,0.007142857142857143
Strep_C22488,0.007142857142857143
Strep_C224890,0.007142857142857143
Strep_C224891,0.007142857142857143
Strep_C224892,0.007142857142857143
Strep_C224893,0.007142857142857143
Strep_C224894,0.007142857142857143
Strep_C224895,0.007142857142857143
Strep_C224896,0.007142857142857143
Strep_C224897,0.014285714285714285
Strep_C224898,0.007142857142857143
Strep_C224899,0.007142857142857143
Strep_C22489,0.007142857142857143
Strep_C2248,0.014285714285714285
Strep_C224900,0.007142857142857143
Strep_C224901,0.007142857142857143
Strep_C224902,0.007142857142857143
Strep_C224903,0.007142857142857143
Strep_C224904,0.007142857142857143
Strep_C224905,0.007142857142857143
Strep_C224906,0.007142857142857143
Strep_C224907,0.007142857142857143
Strep_C224908,0.007142857142857143
Strep_C224909,0.007142857142857143
Strep_C22490,0.007142857142857143
Strep_C224910,0.007142857142857143
Strep_C224911,0.007142857142857143
Strep_C224912,0.007142857142857143
Strep_C224913,0.9460454461800889
Strep_C224914,0.007142857142857143
Strep_C224915,0.007142857142857143
Strep_C224916,0.02142857142857143
Strep_C224917,0.007142857142857143
Strep_C224918,0.007142857142857143
Strep_C224919,0.007142857142857143
Strep_C22491,0.007142857142857143
Strep_C224920,0.007142857142857143
Strep_C224921,0.007142857142857143
Strep_C224922,0.007142857142857143
Strep_C224923,0.007142857142857143
Strep_C224924,0.007142857142857143
Strep_C224925,0.007142857142857143
Strep_C224926,0.007142857142857143
Strep_C224927,0.02857142857142857
Strep_C224928,0.007142857142857143
Strep_C224929,0.007142857142857143
Strep_C22492,0.007142857142857143
Strep_C224930,0.007142857142857143
Strep_C224931,0.007142857142857143
Strep_C224932,0.007142857142857143
Strep_C224933,0.007142857142857143
Strep_C224934,0.007142857142857143
Strep_C224935,0.007142857142857143
Strep_C224936,0.007142857142857143
Strep_C224937,0.007142857142857143
Strep_C224938,0.007142857142857143
Strep_C224939,0.007142857142857143
Strep_C22493,0.007142857142857143
Strep_C224940,0.007142857142857143
Strep_C224941,0.007142857142857143
Strep_C224942,0.007142857142857143
Strep_C224943,0.007142857142857143
Strep_C224944,0.007142857142857143
Strep_C224945,0.007142857142857143
Strep_C224946,0.007142857142857143
Strep_C224947,0.007142857142857143
Strep_C224948,0.007142857142857143
Strep_C224949,0.007142857142857143
Strep_C22494,0.014285714285714285
Strep_C224950,0.007142857142857143
Strep_C224951,0.007142857142857143
Strep_C224952,0.007142857142857143
Strep_C224953,0.007142857142857143
Strep_C224954,0.007142857142857143
Strep_C224955,0.007142857142857143
Strep_C224956,0.007142857142857143
Strep_C224957,0.007142857142857143
Strep_C224958,0.007142857142857143
Strep_C224959,0.007142857142857143
Strep_C22495,0.007142857142857143
Strep_C224960,0.007142857142857143
Strep_C224961,0.007142857142857143
Strep_C224962,0.007142857142857143
Strep_C224963,0.007142857142857143
Strep_C224964,0.007142857142857143
Strep_C224965,0.007142857142857143
Strep_C224966,0.007142857142857143
Strep_C224967,0.014285714285714285
Strep_C224968,0.007142857142857143
Strep_C224969,0.007142857142857143
Strep_C22496,0.014285714285714285
Strep_C224970,0.007142857142857143
Strep_C224971,0.007142857142857143
Strep_C224972,0.007142857142857143
Strep_C224973,0.007142857142857143
Strep_C224974,0.007142857142857143
Strep_C224975,0.007142857142857143
Strep_C224976,0.007142857142857143
Strep_C224977,0.007142857142857143
Strep_C224978,0.007142857142857143
Strep_C224979,0.007142857142857143
Strep_C22497,0.014285714285714285
Strep_C224980,0.02857142857142857
Strep_C224981,0.007142857142857143
Strep_C224982,0.007142857142857143
Strep_C224983,0.007142857142857143
Strep_C224984,0.02857142857142857
Strep_C224985,0.007142857142857143
Strep_C224986,0.007142857142857143
Strep_C224987,0.007142857142857143
Strep_C224988,0.007142857142857143
Strep_C224989,0.007142857142857143
Strep_C22498,0.007142857142857143
Strep_C224990,0.007142857142857143
Strep_C224991,0.007142857142857143
Strep_C224992,0.007142857142857143
Strep_C224993,0.007142857142857143
Strep_C224994,0.007142857142857143
Strep_C224995,0.007142857142857143
Strep_C224996,0.007142857142857143
Strep_C224997,0.007142857142857143
Strep_C224998,0.007142857142857143
Strep_C224999,0.007142857142857143
Strep_C22499,0.03571428571428571
Strep_C2249,0.007142857142857143
Strep_C224,0.007142857142857143
Strep_C225000,0.007142857142857143
Strep_C225001,0.007142857142857143
Strep_C225002,0.007142857142857143
Strep_C225003,0.007142857142857143
Strep_C225004,0.007142857142857143
Strep_C225005,0.007142857142857143
Strep_C225006,0.007142857142857143
Strep_C225007,0.007142857142857143
Strep_C225008,0.007142857142857143
Strep_C225009,0.007142857142857143
Strep_C22500,0.007142857142857143
Strep_C225010,0.007142857142857143
Strep_C225011,0.007142857142857143
Strep_C225012,0.014285714285714285
Strep_C225013,0.007142857142857143
Strep_C225014,0.007142857142857143
Strep_C225015,0.007142857142857143
Strep_C225016,0.007142857142857143
Strep_C225017,0.007142857142857143
Strep_C225018,0.007142857142857143
Strep_C225019,0.007142857142857143
Strep_C22501,0.330580371807232
Strep_C225020,0.007142857142857143
Strep_C225021,0.007142857142857143
Strep_C225022,0.007142857142857143
Strep_C225023,0.007142857142857143
Strep_C225024,0.007142857142857143
Strep_C225025,0.007142857142857143
Strep_C225026,0.007142857142857143
Strep_C225027,0.007142857142857143
Strep_C225028,0.007142857142857143
Strep_C225029,0.007142857142857143
Strep_C22502,0.06428571428571428
Strep_C225030,0.007142857142857143
Strep_C225031,0.007142857142857143
Strep_C225032,0.007142857142857143
Strep_C225033,0.02857142857142857
Strep_C225034,0.014285714285714285
Strep_C225035,0.007142857142857143
Strep_C225036,0.007142857142857143
Strep_C225037,0.007142857142857143
Strep_C225038,0.007142857142857143
Strep_C225039,0.007142857142857143
Strep_C22503,0.007142857142857143
Strep_C225040,0.007142857142857143
Strep_C225041,0.007142857142857143
Strep_C225042,0.007142857142857143
Strep_C225043,0.007142857142857143
Strep_C225044,0.007142857142857143
Strep_C225045,0.007142857142857143
Strep_C225046,0.007142857142857143
Strep_C225047,0.007142857142857143
Strep_C225048,0.007142857142857143
Strep_C225049,0.007142857142857143
Strep_C22504,0.05
Strep_C225050,0.02142857142857143
Strep_C225051,0.007142857142857143
Strep_C225052,0.007142857142857143
Strep_C225053,0.007142857142857143
Strep_C225054,0.007142857142857143
Strep_C225055,0.007142857142857143
Strep_C225056,0.007142857142857143
Strep_C225057,0.007142857142857143
Strep_C225058,0.007142857142857143
Strep_C225059,0.007142857142857143
Strep_C22505,0.007142857142857143
Strep_C225060,0.007142857142857143
Strep_C225061,0.007142857142857143
Strep_C225062,0.007142857142857143
Strep_C225063,0.007142857142857143
Strep_C225064,0.007142857142857143
Strep_C225065,0.007142857142857143
Strep_C225066,0.007142857142857143
Strep_C225067,0.007142857142857143
Strep_C225068,0.007142857142857143
Strep_C225069,0.007142857142857143
Strep_C22506,0.007142857142857143
Strep_C225070,0.007142857142857143
Strep_C225071,0.007142857142857143
Strep_C225072,0.007142857142857143
Strep_C225073,0.007142857142857143
Strep_C225074,0.007142857142857143
Strep_C225075,0.007142857142857143
Strep_C225076,0.007142857142857143
Strep_C225077,0.007142857142857143
Strep_C225078,0.007142857142857143
Strep_C225079,0.007142857142857143
Strep_C22507,0.007142857142857143
Strep_C225080,0.007142857142857143
Strep_C225081,0.007142857142857143
Strep_C225082,0.007142857142857143
Strep_C225083,0.007142857142857143
Strep_C225084,0.007142857142857143
Strep_C225085,0.007142857142857143
Strep_C225086,0.007142857142857143
Strep_C225087,0.007142857142857143
Strep_C225088,0.007142857142857143
Strep_C225089,0.007142857142857143
Strep_C22508,0.007142857142857143
Strep_C225090,0.007142857142857143
Strep_C225091,0.007142857142857143
Strep_C225092,0.007142857142857143
Strep_C225093,0.007142857142857143
Strep_C225094,0.014285714285714285
Strep_C225095,0.007142857142857143
Strep_C225096,0.007142857142857143
Strep_C225097,0.007142857142857143
Strep_C225098,0.007142857142857143
Strep_C225099,0.007142857142857143
Strep_C22509,0.007142857142857143
Strep_C2250,0.007142857142857143
Strep_C225100,0.007142857142857143
Strep_C225101,0.007142857142857143
Strep_C225102,0.007142857142857143
Strep_C225103,0.007142857142857143
Strep_C225104,0.007142857142857143
Strep_C225105,0.007142857142857143
Strep_C225106,0.007142857142857143
Strep_C225107,0.007142857142857143
Strep_C225108,0.007142857142857143
Strep_C225109,0.007142857142857143
Strep_C22510,0.014285714285714285
Strep_C225110,0.007142857142857143
Strep_C225111,0.007142857142857143
Strep_C225112,0.007142857142857143
Strep_C225113,0.007142857142857143
Strep_C225114,0.007142857142857143
Strep_C225115,0.007142857142857143
Strep_C225116,0.007142857142857143
Strep_C225117,0.007142857142857143
Strep_C225118,0.007142857142857143
Strep_C225119,0.007142857142857143
Strep_C22511,0.007142857142857143
Strep_C225120,0.007142857142857143
Strep_C225121,0.007142857142857143
Strep_C225122,0.007142857142857143
Strep_C225123,0.007142857142857143
Strep_C225124,0.007142857142857143
Strep_C225125,0.007142857142857143
Strep_C225126,0.007142857142857143
Strep_C225127,0.007142857142857143
Strep_C225128,0.007142857142857143
Strep_C225129,0.007142857142857143
Strep_C22512,0.007142857142857143
Strep_C225130,0.007142857142857143
Strep_C225131,0.06428571428571428
Strep_C225132,0.007142857142857143
Strep_C225133,0.007142857142857143
Strep_C225134,0.007142857142857143
Strep_C225135,0.007142857142857143
Strep_C225136,0.007142857142857143
Strep_C225137,0.007142857142857143
Strep_C225138,0.007142857142857143
Strep_C225139,0.007142857142857143
Strep_C22513,0.04285714285714286
Strep_C225140,0.007142857142857143
Strep_C225141,0.007142857142857143
Strep_C225142,0.007142857142857143
Strep_C225143,0.007142857142857143
Strep_C225144,0.007142857142857143
Strep_C225145,0.007142857142857143
Strep_C225146,0.007142857142857143
Strep_C225147,0.007142857142857143
Strep_C225148,0.007142857142857143
Strep_C225149,0.007142857142857143
Strep_C22514,0.014285714285714285
Strep_C225150,0.007142857142857143
Strep_C225151,0.007142857142857143
Strep_C225152,0.007142857142857143
Strep_C225153,0.007142857142857143
Strep_C225154,0.007142857142857143
Strep_C225155,0.007142857142857143
Strep_C225156,0.007142857142857143
Strep_C225157,0.007142857142857143
Strep_C225158,0.007142857142857143
Strep_C225159,0.007142857142857143
Strep_C22515,0.007142857142857143
Strep_C225160,0.007142857142857143
Strep_C225161,0.007142857142857143
Strep_C225162,0.014285714285714285
Strep_C225163,0.007142857142857143
Strep_C225164,0.007142857142857143
Strep_C225165,0.007142857142857143
Strep_C225166,0.007142857142857143
Strep_C225167,0.007142857142857143
Strep_C225168,0.007142857142857143
Strep_C225169,0.007142857142857143
Strep_C22516,0.03571428571428571
Strep_C225170,0.007142857142857143
Strep_C225171,0.007142857142857143
Strep_C225172,0.007142857142857143
Strep_C225173,0.007142857142857143
Strep_C225174,0.007142857142857143
Strep_C225175,0.007142857142857143
Strep_C225176,0.007142857142857143
Strep_C225177,0.007142857142857143
Strep_C225178,0.007142857142857143
Strep_C225179,0.007142857142857143
Strep_C22517,0.007142857142857143
Strep_C225180,0.007142857142857143
Strep_C225181,0.007142857142857143
Strep_C225182,0.007142857142857143
Strep_C225183,0.007142857142857143
Strep_C225184,0.007142857142857143
Strep_C225185,0.007142857142857143
Strep_C225186,0.007142857142857143
Strep_C225187,0.007142857142857143
Strep_C225188,0.007142857142857143
Strep_C225189,0.007142857142857143
Strep_C22518,0.04285714285714286
Strep_C225190,0.014285714285714285
Strep_C225191,0.007142857142857143
Strep_C225192,0.007142857142857143
Strep_C225193,0.007142857142857143
Strep_C225194,0.02142857142857143
Strep_C225195,0.007142857142857143
Strep_C225196,0.007142857142857143
Strep_C225197,0.007142857142857143
Strep_C225198,0.007142857142857143
Strep_C225199,0.007142857142857143
Strep_C22519,0.15945292312290052
Strep_C2251,0.007142857142857143
Strep_C225200,0.007142857142857143
Strep_C225201,0.007142857142857143
Strep_C225202,0.007142857142857143
Strep_C225203,0.007142857142857143
Strep_C225204,0.007142857142857143
Strep_C225205,0.014285714285714285
Strep_C225206,0.007142857142857143
Strep_C225207,0.007142857142857143
Strep_C225208,0.007142857142857143
Strep_C225209,0.007142857142857143
Strep_C22520,0.007142857142857143
Strep_C225210,0.007142857142857143
Strep_C225211,0.007142857142857143
Strep_C225212,0.007142857142857143
Strep_C225213,0.007142857142857143
Strep_C225214,0.007142857142857143
Strep_C225215,0.007142857142857143
Strep_C225216,0.02857142857142857
Strep_C225217,0.007142857142857143
Strep_C225218,0.007142857142857143
Strep_C225219,0.007142857142857143
Strep_C22521,0.014285714285714285
Strep_C225220,0.007142857142857143
Strep_C225221,0.007142857142857143
Strep_C225222,0.007142857142857143
Strep_C225223,0.007142857142857143
Strep_C225224,0.007142857142857143
Strep_C225225,0.007142857142857143
Strep_C225226,0.007142857142857143
Strep_C225227,0.007142857142857143
Strep_C225228,0.007142857142857143
Strep_C225229,0.007142857142857143
Strep_C22522,0.007142857142857143
Strep_C225230,0.05714285714285714
Strep_C225231,0.007142857142857143
Strep_C225232,0.007142857142857143
Strep_C225233,0.007142857142857143
Strep_C225234,0.007142857142857143
Strep_C225235,0.007142857142857143
Strep_C225236,0.007142857142857143
Strep_C225237,0.007142857142857143
Strep_C225238,0.007142857142857143
Strep_C225239,0.007142857142857143
Strep_C22523,0.007142857142857143
Strep_C225240,0.007142857142857143
Strep_C225241,0.007142857142857143
Strep_C225242,0.007142857142857143
Strep_C225243,0.007142857142857143
Strep_C225244,0.007142857142857143
Strep_C225245,0.007142857142857143
Strep_C225246,0.007142857142857143
Strep_C225247,0.007142857142857143
Strep_C225248,0.007142857142857143
Strep_C225249,0.02857142857142857
Strep_C22524,0.007142857142857143
Strep_C225250,0.007142857142857143
Strep_C225251,0.007142857142857143
Strep_C225252,0.007142857142857143
Strep_C225253,0.007142857142857143
Strep_C225254,0.007142857142857143
Strep_C225255,0.007142857142857143
Strep_C225256,0.007142857142857143
Strep_C225257,0.02142857142857143
Strep_C225258,0.007142857142857143
Strep_C225259,0.007142857142857143
Strep_C22525,0.007142857142857143
Strep_C225260,0.007142857142857143
Strep_C225261,0.007142857142857143
Strep_C225262,0.007142857142857143
Strep_C225263,0.007142857142857143
Strep_C225264,0.007142857142857143
Strep_C225265,0.007142857142857143
Strep_C225266,0.007142857142857143
Strep_C225267,0.09285714285714286
Strep_C225268,0.007142857142857143
Strep_C225269,0.007142857142857143
Strep_C22526,0.02857142857142857
Strep_C225270,0.007142857142857143
Strep_C225271,0.007142857142857143
Strep_C225272,0.007142857142857143
Strep_C225273,0.007142857142857143
Strep_C225274,0.007142857142857143
Strep_C225275,0.007142857142857143
Strep_C225276,0.007142857142857143
Strep_C225277,0.007142857142857143
Strep_C225278,0.007142857142857143
Strep_C225279,0.007142857142857143
Strep_C22527,0.08571428571428572
Strep_C225280,0.007142857142857143
Strep_C225281,0.007142857142857143
Strep_C225282,0.007142857142857143
Strep_C225283,0.007142857142857143
Strep_C225284,0.007142857142857143
Strep_C225285,0.007142857142857143
Strep_C225286,0.007142857142857143
Strep_C225287,0.007142857142857143
Strep_C225288,0.007142857142857143
Strep_C225289,0.007142857142857143
Strep_C22528,0.02142857142857143
Strep_C225290,0.007142857142857143
Strep_C225291,0.007142857142857143
Strep_C225292,0.007142857142857143
Strep_C225293,0.007142857142857143
Strep_C225294,0.007142857142857143
Strep_C225295,0.007142857142857143
Strep_C225296,0.007142857142857143
Strep_C225297,0.007142857142857143
Strep_C225298,0.007142857142857143
Strep_C225299,0.007142857142857143
Strep_C22529,0.02142857142857143
Strep_C2252,0.007142857142857143
Strep_C225300,0.007142857142857143
Strep_C225301,0.007142857142857143
Strep_C225302,0.007142857142857143
Strep_C225303,0.007142857142857143
Strep_C225304,0.007142857142857143
Strep_C225305,0.007142857142857143
Strep_C225306,0.02142857142857143
Strep_C225307,0.007142857142857143
Strep_C225308,0.03571428571428571
Strep_C225309,0.02142857142857143
Strep_C22530,0.007142857142857143
Strep_C225310,0.007142857142857143
Strep_C225311,0.007142857142857143
Strep_C225312,0.007142857142857143
Strep_C225313,0.007142857142857143
Strep_C225314,0.007142857142857143
Strep_C225315,0.007142857142857143
Strep_C225316,0.007142857142857143
Strep_C225317,0.007142857142857143
Strep_C225318,0.007142857142857143
Strep_C225319,0.007142857142857143
Strep_C22531,0.007142857142857143
Strep_C225320,0.007142857142857143
Strep_C225321,0.007142857142857143
Strep_C225322,0.007142857142857143
Strep_C225323,0.007142857142857143
Strep_C225324,0.007142857142857143
Strep_C225325,0.007142857142857143
Strep_C225326,0.007142857142857143
Strep_C225327,0.007142857142857143
Strep_C225328,0.007142857142857143
Strep_C225329,0.007142857142857143
Strep_C22532,0.007142857142857143
Strep_C225330,0.007142857142857143
Strep_C225331,0.02857142857142857
Strep_C225332,0.007142857142857143
Strep_C225333,0.007142857142857143
Strep_C225334,0.02142857142857143
Strep_C225335,0.007142857142857143
Strep_C225336,0.007142857142857143
Strep_C225337,0.007142857142857143
Strep_C225338,0.007142857142857143
Strep_C225339,0.007142857142857143
Strep_C22533,0.007142857142857143
Strep_C225340,0.007142857142857143
Strep_C225341,0.007142857142857143
Strep_C225342,0.007142857142857143
Strep_C225343,0.007142857142857143
Strep_C225344,0.007142857142857143
Strep_C225345,0.007142857142857143
Strep_C225346,0.007142857142857143
Strep_C225347,0.007142857142857143
Strep_C225348,0.007142857142857143
Strep_C225349,0.007142857142857143
Strep_C22534,0.13139275919678942
Strep_C225350,0.007142857142857143
Strep_C225351,0.007142857142857143
Strep_C225352,0.007142857142857143
Strep_C225353,0.007142857142857143
Strep_C225354,0.007142857142857143
Strep_C225355,0.007142857142857143
Strep_C225356,0.007142857142857143
Strep_C225357,0.007142857142857143
Strep_C225358,0.007142857142857143
Strep_C225359,0.007142857142857143
Strep_C22535,0.04285714285714286
Strep_C225360,0.007142857142857143
Strep_C225361,0.007142857142857143
Strep_C225362,0.007142857142857143
Strep_C225363,0.007142857142857143
Strep_C225364,0.007142857142857143
Strep_C225365,0.007142857142857143
Strep_C225366,0.007142857142857143
Strep_C225367,0.007142857142857143
Strep_C225368,0.007142857142857143
Strep_C225369,0.007142857142857143
Strep_C22536,0.007142857142857143
Strep_C225370,0.007142857142857143
Strep_C225371,0.007142857142857143
Strep_C225372,0.007142857142857143
Strep_C225373,0.007142857142857143
Strep_C225374,0.007142857142857143
Strep_C225375,0.007142857142857143
Strep_C225376,0.007142857142857143
Strep_C225377,0.007142857142857143
Strep_C225378,0.007142857142857143
Strep_C225379,0.007142857142857143
Strep_C22537,0.007142857142857143
Strep_C225380,0.007142857142857143
Strep_C225381,0.007142857142857143
Strep_C225382,0.007142857142857143
Strep_C225383,0.007142857142857143
Strep_C225384,0.007142857142857143
Strep_C225385,0.007142857142857143
Strep_C225386,0.007142857142857143
Strep_C225387,0.007142857142857143
Strep_C225388,0.007142857142857143
Strep_C225389,0.007142857142857143
Strep_C22538,0.007142857142857143
Strep_C225390,0.02142857142857143
Strep_C225391,0.007142857142857143
Strep_C225392,0.007142857142857143
Strep_C225393,0.007142857142857143
Strep_C225394,0.007142857142857143
Strep_C225395,0.007142857142857143
Strep_C225396,0.007142857142857143
Strep_C225397,0.007142857142857143
Strep_C225398,0.007142857142857143
Strep_C225399,0.007142857142857143
Strep_C22539,0.02857142857142857
Strep_C2253,0.007142857142857143
Strep_C225400,0.007142857142857143
Strep_C225401,0.007142857142857143
Strep_C225402,0.007142857142857143
Strep_C225403,0.007142857142857143
Strep_C225404,0.014285714285714285
Strep_C225405,0.007142857142857143
Strep_C225406,0.014285714285714285
Strep_C225407,0.007142857142857143
Strep_C225408,0.014285714285714285
Strep_C225409,0.007142857142857143
Strep_C22540,0.007142857142857143
Strep_C225410,0.007142857142857143
Strep_C225411,0.014285714285714285
Strep_C225412,0.007142857142857143
Strep_C225413,0.007142857142857143
Strep_C225414,0.007142857142857143
Strep_C225415,0.007142857142857143
Strep_C225416,0.007142857142857143
Strep_C225417,0.007142857142857143
Strep_C225418,0.007142857142857143
Strep_C225419,0.007142857142857143
Strep_C22541,0.04285714285714286
Strep_C225420,0.007142857142857143
Strep_C225421,0.007142857142857143
Strep_C225422,0.007142857142857143
Strep_C225423,0.007142857142857143
Strep_C225424,0.007142857142857143
Strep_C225425,0.007142857142857143
Strep_C225426,0.007142857142857143
Strep_C225427,0.007142857142857143
Strep_C225428,0.007142857142857143
Strep_C225429,0.007142857142857143
Strep_C22542,0.007142857142857143
Strep_C225430,0.007142857142857143
Strep_C225431,0.007142857142857143
Strep_C225432,0.007142857142857143
Strep_C225433,0.007142857142857143
Strep_C225434,0.007142857142857143
Strep_C225435,0.007142857142857143
Strep_C225436,0.007142857142857143
Strep_C225437,0.007142857142857143
Strep_C225438,0.007142857142857143
Strep_C225439,0.007142857142857143
Strep_C22543,0.03571428571428571
Strep_C225440,0.007142857142857143
Strep_C225441,0.007142857142857143
Strep_C225442,0.007142857142857143
Strep_C225443,0.007142857142857143
Strep_C225444,0.007142857142857143
Strep_C225445,0.007142857142857143
Strep_C225446,0.007142857142857143
Strep_C225447,0.007142857142857143
Strep_C225448,0.007142857142857143
Strep_C225449,0.007142857142857143
Strep_C22544,0.007142857142857143
Strep_C225450,0.007142857142857143
Strep_C225451,0.007142857142857143
Strep_C225452,0.007142857142857143
Strep_C225453,0.007142857142857143
Strep_C225454,0.007142857142857143
Strep_C225455,0.014285714285714285
Strep_C225456,0.07857142857142857
Strep_C225457,0.007142857142857143
Strep_C225458,0.007142857142857143
Strep_C225459,0.007142857142857143
Strep_C22545,0.02142857142857143
Strep_C225460,0.007142857142857143
Strep_C225461,0.007142857142857143
Strep_C225462,0.007142857142857143
Strep_C225463,0.007142857142857143
Strep_C225464,0.007142857142857143
Strep_C225465,0.007142857142857143
Strep_C225466,0.007142857142857143
Strep_C225467,0.007142857142857143
Strep_C225468,0.007142857142857143
Strep_C225469,0.007142857142857143
Strep_C22546,0.02857142857142857
Strep_C225470,0.007142857142857143
Strep_C225471,0.007142857142857143
Strep_C225472,0.007142857142857143
Strep_C225473,0.007142857142857143
Strep_C225474,0.007142857142857143
Strep_C225475,0.007142857142857143
Strep_C225476,0.007142857142857143
Strep_C225477,0.007142857142857143
Strep_C225478,0.007142857142857143
Strep_C225479,0.007142857142857143
Strep_C22547,0.6970236427899177
Strep_C225480,0.007142857142857143
Strep_C225481,0.007142857142857143
Strep_C225482,0.02142857142857143
Strep_C225483,0.007142857142857143
Strep_C225484,0.007142857142857143
Strep_C225485,0.007142857142857143
Strep_C225486,0.007142857142857143
Strep_C225487,0.007142857142857143
Strep_C225488,0.007142857142857143
Strep_C225489,0.007142857142857143
Strep_C22548,0.014285714285714285
Strep_C225490,0.007142857142857143
Strep_C225491,0.007142857142857143
Strep_C225492,0.007142857142857143
Strep_C225493,0.007142857142857143
Strep_C225494,0.007142857142857143
Strep_C225495,0.007142857142857143
Strep_C225496,0.007142857142857143
Strep_C225497,0.007142857142857143
Strep_C225498,0.007142857142857143
Strep_C225499,0.007142857142857143
Strep_C22549,0.007142857142857143
Strep_C2254,0.014285714285714285
Strep_C225500,0.007142857142857143
Strep_C225501,0.007142857142857143
Strep_C225502,0.007142857142857143
Strep_C225503,0.014285714285714285
Strep_C225504,0.007142857142857143
Strep_C225505,0.007142857142857143
Strep_C225506,0.007142857142857143
Strep_C225507,0.007142857142857143
Strep_C225508,0.007142857142857143
Strep_C225509,0.007142857142857143
Strep_C22550,0.007142857142857143
Strep_C225510,0.007142857142857143
Strep_C225511,0.007142857142857143
Strep_C225512,0.007142857142857143
Strep_C225513,0.007142857142857143
Strep_C225514,0.007142857142857143
Strep_C225515,0.07857142857142857
Strep_C225516,0.007142857142857143
Strep_C225517,0.007142857142857143
Strep_C225518,0.007142857142857143
Strep_C225519,0.007142857142857143
Strep_C22551,0.007142857142857143
Strep_C225520,0.007142857142857143
Strep_C225521,0.007142857142857143
Strep_C225522,0.007142857142857143
Strep_C225523,0.007142857142857143
Strep_C225524,0.007142857142857143
Strep_C225525,0.007142857142857143
Strep_C225526,0.007142857142857143
Strep_C225527,0.007142857142857143
Strep_C225528,0.007142857142857143
Strep_C225529,0.007142857142857143
Strep_C22552,0.06428571428571428
Strep_C225530,0.007142857142857143
Strep_C225531,0.007142857142857143
Strep_C225532,0.007142857142857143
Strep_C225533,0.007142857142857143
Strep_C225534,0.007142857142857143
Strep_C225535,0.007142857142857143
Strep_C225536,0.007142857142857143
Strep_C225537,0.007142857142857143
Strep_C225538,0.007142857142857143
Strep_C225539,0.007142857142857143
Strep_C22553,0.014285714285714285
Strep_C225540,0.007142857142857143
Strep_C225541,0.014285714285714285
Strep_C225542,0.007142857142857143
Strep_C225543,0.007142857142857143
Strep_C225544,0.007142857142857143
Strep_C225545,0.007142857142857143
Strep_C225546,0.007142857142857143
Strep_C225547,0.007142857142857143
Strep_C225548,0.007142857142857143
Strep_C225549,0.014285714285714285
Strep_C22554,0.007142857142857143
Strep_C225550,0.007142857142857143
Strep_C225551,0.007142857142857143
Strep_C225552,0.007142857142857143
Strep_C225553,0.007142857142857143
Strep_C225554,0.007142857142857143
Strep_C225555,0.007142857142857143
Strep_C225556,0.02857142857142857
Strep_C225557,0.007142857142857143
Strep_C225558,0.007142857142857143
Strep_C225559,0.007142857142857143
