,estimated_frequency
Strep_C17853,0.11634201451864289
Strep_C17854,0.351325490499599
Strep_C17855,0.11634201451864289
Strep_C17856,0.7256404808820707
Strep_C17857,0.11634201451864289
Strep_C17858,0.11634201451864289
Strep_C17859,0.11634201451864289
Strep_C1785,0.99999999
Strep_C17860,0.11634201451864289
Strep_C17861,0.11634201451864289
Strep_C17862,0.11634201451864289
Strep_C17863,0.11634201451864289
Strep_C17864,0.11634201451864289
Strep_C17865,0.11634201451864289
Strep_C17866,0.23370178103816636
Strep_C17867,0.471274539360154
Strep_C17868,0.35245843672205746
Strep_C17869,0.1163415109155265
Strep_C1786,0.47127620612957083
Strep_C17870,0.1163415109155265
Strep_C17871,0.23370228693111114
Strep_C17872,0.1163415109155265
Strep_C17873,0.1163415109155265
Strep_C17874,0.1163415109155265
Strep_C17875,0.1163415109155265
Strep_C17876,0.1163415109155265
Strep_C17877,0.1163415109155265
Strep_C17878,0.1163415109155265
Strep_C17879,0.1163415109155265
Strep_C1787,0.5967214293920762
Strep_C17880,0.47311651524910325
Strep_C17881,0.1163415109155265
Strep_C17882,0.1163415109155265
Strep_C17883,0.1163415109155265
Strep_C17884,0.1163415109155265
Strep_C17885,0.1163415109155265
Strep_C17886,0.1163415109155265
Strep_C17887,0.7256406595528874
Strep_C17888,0.1163415109155265
Strep_C17889,0.1163415109155265
Strep_C1788,0.1163415109155265
Strep_C17890,0.1163415109155265
Strep_C17891,0.1163415109155265
Strep_C17892,0.1163415109155265
Strep_C17893,0.7256406595528874
Strep_C17894,0.11634201451864289
Strep_C17895,0.99999999
Strep_C17896,0.11634201451864289
Strep_C17897,0.3524582818100281
Strep_C17898,0.2337017810381666
Strep_C17899,0.8524331858472348
Strep_C1789,0.23305302815717163
Strep_C178,0.23305302815717163
Strep_C17900,0.99999999
Strep_C17901,0.5967242474384321
Strep_C17902,0.11634201451864289
Strep_C17903,0.23370178103816636
Strep_C17904,0.47311830745470035
Strep_C17905,0.47311830745470035
Strep_C17906,0.35245843672205746
Strep_C17907,0.5967214293920762
Strep_C17908,0.11634201451864289
Strep_C17909,0.8889131171654778
Strep_C1790,0.2337017810381666
Strep_C17910,0.35245843672205746
Strep_C17911,0.11634201451864289
Strep_C17912,0.11634201451864289
Strep_C17913,0.23370228693111114
Strep_C17914,0.11634201451864289
Strep_C17915,0.47127620612957083
Strep_C17916,0.11634201451864289
Strep_C17917,0.11634201451864289
Strep_C17918,0.6665403377533278
Strep_C17919,0.3342595322757504
Strep_C1791,0.22283322077504625
Strep_C17920,0.557982185216091
Strep_C17921,0.22283322077504625
Strep_C17922,0.11136757272179186
Strep_C17923,0.11136757272179186
Strep_C17924,0.333266628208235
Strep_C17925,0.11136757272179186
Strep_C17926,0.11136757272179186
Strep_C17927,0.11136757272179186
Strep_C17928,0.11136757272179186
Strep_C17929,0.11136757272179186
Strep_C1792,0.1163415109155265
Strep_C17930,0.333266628208235
Strep_C17931,0.99999999
Strep_C17932,0.333266628208235
Strep_C17933,0.23305302815717163
Strep_C17934,0.23305302815717163
Strep_C17935,0.23305302815717163
Strep_C17936,0.23305302815717163
Strep_C17937,0.23305302815717163
Strep_C17938,0.23305302815717163
Strep_C17939,0.23305302815717163
Strep_C1793,0.1163415109155265
Strep_C17940,0.1160600458814914
Strep_C17941,0.23305302815717163
Strep_C17942,0.47311830745470035
Strep_C17943,0.7256406595528874
Strep_C17944,0.23370228693111114
Strep_C17945,0.23370228693111114
Strep_C17946,0.2337017810381666
Strep_C17947,0.35245843672205746
Strep_C17948,0.11634201451864289
Strep_C17949,0.11634201451864289
Strep_C1794,0.11634201451864289
Strep_C17950,0.11634201451864289
Strep_C17951,0.11634201451864289
Strep_C17952,0.11634201451864289
Strep_C17953,0.8889223478224411
Strep_C17954,0.11634201451864289
Strep_C17955,0.11634201451864289
Strep_C17956,0.11634201451864289
Strep_C17957,0.11634201451864289
Strep_C17958,0.23370178103816636
Strep_C17959,0.47311830745470035
Strep_C1795,0.99999999
Strep_C17960,0.35245843672205746
Strep_C17961,0.11634201451864289
Strep_C17962,0.1163415109155265
Strep_C17963,0.1163415109155265
Strep_C17964,0.23370228693111114
Strep_C17965,0.1163415109155265
Strep_C17966,0.1163415109155265
Strep_C17967,0.1163415109155265
Strep_C17968,0.1163415109155265
Strep_C17969,0.1163415109155265
Strep_C1796,0.47311830745470035
Strep_C17970,0.1163415109155265
Strep_C17971,0.1163415109155265
Strep_C17972,0.1163415109155265
Strep_C17973,0.1163415109155265
Strep_C17974,0.1163415109155265
Strep_C17975,0.1163415109155265
Strep_C17976,0.7198634438443039
Strep_C17977,0.11634201451864289
Strep_C17978,0.47311830745470035
Strep_C17979,0.47311651524910325
Strep_C1797,0.11634201451864289
Strep_C17980,0.99999999
Strep_C17981,0.11634201451864289
Strep_C17982,0.11634201451864289
Strep_C17983,0.11634201451864289
Strep_C17984,0.35245843672205746
Strep_C17985,0.11634201451864289
Strep_C17986,0.11634201451864289
Strep_C17987,0.11634201451864289
Strep_C17988,0.99999999
Strep_C17989,0.11634201451864289
Strep_C1798,0.47311830745470035
Strep_C17990,0.11634201451864289
Strep_C17991,0.47311830745470035
Strep_C17992,0.11634201451864289
Strep_C17993,0.11634201451864289
Strep_C17994,0.11634201451864289
Strep_C17995,0.351325490499599
Strep_C17996,0.11634201451864289
Strep_C17997,0.23370228693111114
Strep_C17998,0.11634201451864289
Strep_C17999,0.11634201451864289
Strep_C1799,0.1163415109155265
Strep_C179,0.11634201451864289
Strep_C17,0.35245843672205746
Strep_C18000,0.351325490499599
Strep_C18001,0.11136757272179186
Strep_C18002,0.11136757272179186
Strep_C18003,0.11136757272179186
Strep_C18004,0.99999999
Strep_C18005,0.11136757272179186
Strep_C18006,0.11136757272179186
Strep_C18007,0.44444957634747156
Strep_C18008,0.11136757272179186
Strep_C18009,0.11136757272179186
Strep_C1800,0.1163415109155265
Strep_C18010,0.11136757272179186
Strep_C18011,0.11136757272179186
Strep_C18012,0.11136757272179186
Strep_C18013,0.11136757272179186
Strep_C18014,0.11136757272179186
Strep_C18015,0.11136757272179186
Strep_C18016,0.11136757272179186
Strep_C18017,0.23305302815717163
Strep_C18018,0.23305302815717163
Strep_C18019,0.99999999
Strep_C1801,0.1163415109155265
Strep_C18020,0.8524331858472348
Strep_C18021,0.5936452796634148
Strep_C18022,0.23305302815717163
Strep_C18023,0.5936427844819077
Strep_C18024,0.1160600458814914
Strep_C18025,0.23305302815717163
Strep_C18026,0.471274539360154
Strep_C18027,0.1160600458814914
Strep_C18028,0.23305302815717163
Strep_C18029,0.11634201451864289
Strep_C1802,0.1163415109155265
Strep_C18030,0.2337017810381666
Strep_C18031,0.47311830745470035
Strep_C18032,0.35245843672205746
Strep_C18033,0.2337017810381666
Strep_C18034,0.11634201451864289
Strep_C18035,0.11634201451864289
Strep_C18036,0.2337017810381666
Strep_C18037,0.2337017810381666
Strep_C18038,0.47311830745470035
Strep_C18039,0.11634201451864289
Strep_C1803,0.5967242474384321
Strep_C18040,0.23370178103816636
Strep_C18041,0.11634201451864289
Strep_C18042,0.35245843672205746
Strep_C18043,0.11634201451864289
Strep_C18044,0.11634201451864289
Strep_C18045,0.35245843672205746
Strep_C18046,0.351325490499599
Strep_C18047,0.11634201451864289
Strep_C18048,0.11634201451864289
Strep_C18049,0.23370228693111114
Strep_C1804,0.47311830745470035
Strep_C18050,0.11634201451864289
Strep_C18051,0.11634201451864289
Strep_C18052,0.5967242474384321
Strep_C18053,0.11634201451864289
Strep_C18054,0.11634201451864289
Strep_C18055,0.2337017810381666
Strep_C18056,0.1163415109155265
Strep_C18057,0.1163415109155265
Strep_C18058,0.1163415109155265
Strep_C18059,0.1163415109155265
Strep_C1805,0.11634201451864289
Strep_C18060,0.1163415109155265
Strep_C18061,0.99999999
Strep_C18062,0.1163415109155265
Strep_C18063,0.1163415109155265
Strep_C18064,0.1163415109155265
Strep_C18065,0.1163415109155265
Strep_C18066,0.471274539360154
Strep_C18067,0.1163415109155265
Strep_C18068,0.1163415109155265
Strep_C18069,0.1163415109155265
Strep_C1806,0.47311830745470035
Strep_C18070,0.1163415109155265
Strep_C18071,0.1163415109155265
Strep_C18072,0.1163415109155265
Strep_C18073,0.8889223478224411
Strep_C18074,0.99999999
Strep_C18075,0.5967242474384321
Strep_C18076,0.2337017810381666
Strep_C18077,0.11634201451864289
Strep_C18078,0.35245843672205746
Strep_C18079,0.2337017810381666
Strep_C1807,0.7198634438443039
Strep_C18080,0.2337017810381666
Strep_C18081,0.11634201451864289
Strep_C18082,0.5967242474384321
Strep_C18083,0.47311830745470035
Strep_C18084,0.99999999
Strep_C18085,0.47311830745470035
Strep_C18086,0.11634201451864289
Strep_C18087,0.8524331858472348
Strep_C18088,0.11634201451864289
Strep_C18089,0.471274539360154
Strep_C1808,0.11634201451864289
Strep_C18090,0.99999999
Strep_C18091,0.11634201451864289
Strep_C18092,0.11634201451864289
Strep_C18093,0.11634201451864289
Strep_C18094,0.11634201451864289
Strep_C18095,0.351325490499599
Strep_C18096,0.11634201451864289
Strep_C18097,0.11634201451864289
Strep_C18098,0.11136757272179186
Strep_C18099,0.11136757272179186
Strep_C1809,0.47311830745470035
Strep_C180,0.11634201451864289
Strep_C18100,0.22283322077504625
Strep_C18101,0.11136757272179186
Strep_C18102,0.11136757272179186
Strep_C18103,0.11136757272179186
Strep_C18104,0.11136757272179186
Strep_C18105,0.11136757272179186
Strep_C18106,0.11136757272179186
Strep_C18107,0.11136757272179186
Strep_C18108,0.11136757272179186
Strep_C18109,0.333266628208235
Strep_C1810,0.8524331858472348
Strep_C18110,0.11136757272179186
Strep_C18111,0.11136757272179186
Strep_C18112,0.23305302815717163
Strep_C18113,0.4712762061295706
Strep_C18114,0.23305302815717163
Strep_C18115,0.23305302815717163
Strep_C18116,0.5555542629982061
Strep_C18117,0.23305302815717163
Strep_C18118,0.23305302815717163
Strep_C18119,0.23305302815717163
Strep_C1811,0.7256406595528874
Strep_C18120,0.1160600458814914
Strep_C18121,0.47311830745470035
Strep_C18122,0.23370228693111114
Strep_C18123,0.5967214293920762
Strep_C18124,0.35245843672205746
Strep_C18125,0.3524582818100281
Strep_C18126,0.11634201451864289
Strep_C18127,0.11634201451864289
Strep_C18128,0.351325490499599
Strep_C18129,0.11634201451864289
Strep_C1812,0.22283322077504625
Strep_C18130,0.7256404808820707
Strep_C18131,0.11634201451864289
Strep_C18132,0.5936427844819077
Strep_C18133,0.23370178103816636
Strep_C18134,0.11634201451864289
Strep_C18135,0.11634201451864289
Strep_C18136,0.11634201451864289
Strep_C18137,0.11634201451864289
Strep_C18138,0.47311830745470035
Strep_C18139,0.471274539360154
Strep_C1813,0.35245843672205746
Strep_C18140,0.1163415109155265
Strep_C18141,0.1163415109155265
Strep_C18142,0.1163415109155265
Strep_C18143,0.5967214293920762
Strep_C18144,0.1163415109155265
Strep_C18145,0.1163415109155265
Strep_C18146,0.1163415109155265
Strep_C18147,0.1163415109155265
Strep_C18148,0.1163415109155265
Strep_C18149,0.47311651524910325
Strep_C1814,0.11634201451864289
Strep_C18150,0.1163415109155265
Strep_C18151,0.1163415109155265
Strep_C18152,0.1163415109155265
Strep_C18153,0.99999999
Strep_C18154,0.47311830745470035
Strep_C18155,0.11634201451864289
Strep_C18156,0.11634201451864289
Strep_C18157,0.2337017810381666
Strep_C18158,0.99999999
Strep_C18159,0.99999999
Strep_C1815,0.23370178103816636
Strep_C18160,0.47311830745470035
Strep_C18161,0.11634201451864289
Strep_C18162,0.47311830745470035
Strep_C18163,0.7778688864057204
Strep_C18164,0.99999999
Strep_C18165,0.99999999
Strep_C18166,0.11634201451864289
Strep_C18167,0.3524582818100281
Strep_C18168,0.11634201451864289
Strep_C18169,0.11634201451864289
Strep_C1816,0.47311830745470035
Strep_C18170,0.99999999
Strep_C18171,0.11634201451864289
Strep_C18172,0.11634201451864289
Strep_C18173,0.11634201451864289
Strep_C18174,0.11634201451864289
Strep_C18175,0.99999999
Strep_C18176,0.11634201451864289
Strep_C18177,0.11634201451864289
Strep_C18178,0.99999999
Strep_C18179,0.351325490499599
Strep_C1817,0.47311830745470035
Strep_C18180,0.11136757272179186
Strep_C18181,0.11136757272179186
Strep_C18182,0.99999999
Strep_C18183,0.7847940789287989
Strep_C18184,0.333266628208235
Strep_C18185,0.11136757272179186
Strep_C18186,0.11136757272179186
Strep_C18187,0.11136757272179186
Strep_C18188,0.11136757272179186
Strep_C18189,0.99999999
Strep_C1818,0.11634201451864289
Strep_C18190,0.99999999
Strep_C18191,0.11136757272179186
Strep_C18192,0.11136757272179186
Strep_C18193,0.1160600458814914
Strep_C18194,0.23305302815717163
Strep_C18195,0.471274539360154
Strep_C18196,0.99999999
Strep_C18197,0.35132537846575046
Strep_C18198,0.23305302815717163
Strep_C18199,0.1160600458814914
Strep_C1819,0.99999999
Strep_C181,0.11634201451864289
Strep_C18200,0.2337017810381666
Strep_C18201,0.35245843672205746
Strep_C18202,0.351325490499599
Strep_C18203,0.2337017810381666
Strep_C18204,0.11634201451864289
Strep_C18205,0.11634201451864289
Strep_C18206,0.23305302815717163
Strep_C18207,0.11634201451864289
Strep_C18208,0.23305302815717163
Strep_C18209,0.11634201451864289
Strep_C1820,0.99999999
Strep_C18210,0.11634201451864289
Strep_C18211,0.11634201451864289
Strep_C18212,0.23370178103816636
Strep_C18213,0.47311830745470035
Strep_C18214,0.11634201451864289
Strep_C18215,0.3524582818100281
Strep_C18216,0.11634201451864289
Strep_C18217,0.99999999
Strep_C18218,0.11634201451864289
Strep_C18219,0.11634201451864289
Strep_C1821,0.47127620612957083
Strep_C18220,0.11634201451864289
Strep_C18221,0.1163415109155265
Strep_C18222,0.471274539360154
Strep_C18223,0.1163415109155265
Strep_C18224,0.22283354305359118
Strep_C18225,0.3524582818100281
Strep_C18226,0.1163415109155265
Strep_C18227,0.1163415109155265
Strep_C18228,0.1163415109155265
Strep_C18229,0.1163415109155265
Strep_C1822,0.11634201451864289
Strep_C18230,0.23370228693111114
Strep_C18231,0.1163415109155265
Strep_C18232,0.1163415109155265
Strep_C18233,0.1163415109155265
Strep_C18234,0.1163415109155265
Strep_C18235,0.99999999
Strep_C18236,0.11634201451864289
Strep_C18237,0.47311830745470035
Strep_C18238,0.35245843672205746
Strep_C18239,0.7256406595528874
Strep_C1823,0.99999999
Strep_C18240,0.8524313909199117
Strep_C18241,0.8524313909199117
Strep_C18242,0.2337017810381666
Strep_C18243,0.11634201451864289
Strep_C18244,0.11634201451864289
Strep_C18245,0.11634201451864289
Strep_C18246,0.11634201451864289
Strep_C18247,0.11634201451864289
Strep_C18248,0.23370228693111114
Strep_C18249,0.11634201451864289
Strep_C1824,0.35245843672205746
Strep_C18250,0.11634201451864289
Strep_C18251,0.99999999
Strep_C18252,0.99999999
Strep_C18253,0.11136757272179186
Strep_C18254,0.11136757272179186
Strep_C18255,0.11136757272179186
Strep_C18256,0.99999999
Strep_C18257,0.333266628208235
Strep_C18258,0.11136757272179186
Strep_C18259,0.11136757272179186
Strep_C1825,0.99999999
Strep_C18260,0.11136757272179186
Strep_C18261,0.11136757272179186
Strep_C18262,0.11136757272179186
Strep_C18263,0.11136757272179186
Strep_C18264,0.11136757272179186
Strep_C18265,0.11136757272179186
Strep_C18266,0.23305302815717163
Strep_C18267,0.471274539360154
Strep_C18268,0.23305302815717163
Strep_C18269,0.8524313909199117
Strep_C1826,0.11634201451864289
Strep_C18270,0.47127620612957083
Strep_C18271,0.23305302815717163
Strep_C18272,0.23305302815717163
Strep_C18273,0.2337017810381666
Strep_C18274,0.2337017810381666
Strep_C18275,0.11634201451864289
Strep_C18276,0.35245843672205746
Strep_C18277,0.11634201451864289
Strep_C18278,0.11634201451864289
Strep_C18279,0.11634201451864289
Strep_C1827,0.11634201451864289
Strep_C18280,0.11634201451864289
Strep_C18281,0.11634201451864289
Strep_C18282,0.11634201451864289
Strep_C18283,0.2337017810381666
Strep_C18284,0.23305302815717163
Strep_C18285,0.7847940789287989
Strep_C18286,0.557982185216091
Strep_C18287,0.23370178103816636
Strep_C18288,0.11634201451864289
Strep_C18289,0.11634201451864289
Strep_C1828,0.11634201451864289
Strep_C18290,0.2337017810381666
Strep_C18291,0.11634201451864289
Strep_C18292,0.11634201451864289
Strep_C18293,0.11634201451864289
Strep_C18294,0.11634201451864289
Strep_C18295,0.1163415109155265
Strep_C18296,0.1163415109155265
Strep_C18297,0.1163415109155265
Strep_C18298,0.1163415109155265
Strep_C18299,0.1163415109155265
Strep_C1829,0.11136757272179186
Strep_C182,0.23370178103816636
Strep_C18300,0.1163415109155265
Strep_C18301,0.23370228693111114
Strep_C18302,0.1163415109155265
Strep_C18303,0.99999999
Strep_C18304,0.8889131171654778
Strep_C18305,0.99999999
Strep_C18306,0.99999999
Strep_C18307,0.11634201451864289
Strep_C18308,0.11634201451864289
Strep_C18309,0.11634201451864289
Strep_C1830,0.47127620612957083
Strep_C18310,0.99999999
Strep_C18311,0.99999999
Strep_C18312,0.35245843672205746
Strep_C18313,0.47311830745470035
Strep_C18314,0.11634201451864289
Strep_C18315,0.11634201451864289
Strep_C18316,0.8524331858472348
Strep_C18317,0.99999999
Strep_C18318,0.23370228693111114
Strep_C18319,0.23370178103816636
Strep_C1831,0.1163415109155265
Strep_C18320,0.11634201451864289
Strep_C18321,0.351325490499599
Strep_C18322,0.11634201451864289
Strep_C18323,0.11634201451864289
Strep_C18324,0.99999999
Strep_C18325,0.11136757272179186
Strep_C18326,0.11136757272179186
Strep_C18327,0.5579816378691367
Strep_C18328,0.11136757272179186
Strep_C18329,0.11136757272179186
Strep_C1832,0.1163415109155265
Strep_C18330,0.11136757272179186
Strep_C18331,0.23305302815717163
Strep_C18332,0.5936452796634148
Strep_C18333,0.99999999
Strep_C18334,0.99999999
Strep_C18335,0.23305302815717163
Strep_C18336,0.23305302815717163
Strep_C18337,0.1160600458814914
Strep_C18338,0.333266628208235
Strep_C18339,0.1160600458814914
Strep_C1833,0.99999999
Strep_C18340,0.23305302815717163
Strep_C18341,0.1160600458814914
Strep_C18342,0.23305302815717163
Strep_C18343,0.47311830745470035
Strep_C18344,0.11634201451864289
Strep_C18345,0.47311830745470035
Strep_C18346,0.11634201451864289
Strep_C18347,0.23305302815717163
Strep_C18348,0.11634201451864289
Strep_C18349,0.11634201451864289
Strep_C1834,0.2337017810381666
Strep_C18350,0.11634201451864289
Strep_C18351,0.11634201451864289
Strep_C18352,0.47311830745470035
Strep_C18353,0.11634201451864289
Strep_C18354,0.35245843672205746
Strep_C18355,0.5967214293920762
Strep_C18356,0.11634201451864289
Strep_C18357,0.11634201451864289
Strep_C18358,0.47311830745470035
Strep_C18359,0.23370228693111114
Strep_C1835,0.23305302815717163
Strep_C18360,0.1163415109155265
Strep_C18361,0.1163415109155265
Strep_C18362,0.1163415109155265
Strep_C18363,0.1163415109155265
Strep_C18364,0.1163415109155265
Strep_C18365,0.1163415109155265
Strep_C18366,0.1163415109155265
Strep_C18367,0.1163415109155265
Strep_C18368,0.1163415109155265
Strep_C18369,0.1163415109155265
Strep_C1836,0.99999999
Strep_C18370,0.1163415109155265
Strep_C18371,0.1163415109155265
Strep_C18372,0.1163415109155265
Strep_C18373,0.1163415109155265
Strep_C18374,0.1163415109155265
Strep_C18375,0.1163415109155265
Strep_C18376,0.99999999
Strep_C18377,0.99999999
Strep_C18378,0.11634201451864289
Strep_C18379,0.11634201451864289
Strep_C1837,0.1163415109155265
Strep_C18380,0.11634201451864289
Strep_C18381,0.11634201451864289
Strep_C18382,0.11634201451864289
Strep_C18383,0.7847940789287989
Strep_C18384,0.7198643407720242
Strep_C18385,0.11634201451864289
Strep_C18386,0.11634201451864289
Strep_C18387,0.6665426254504294
Strep_C18388,0.11634201451864289
Strep_C18389,0.5555542629982061
Strep_C1838,0.11634201451864289
Strep_C18390,0.99999999
Strep_C18391,0.11634201451864289
Strep_C18392,0.11634201451864289
Strep_C18393,0.11634201451864289
Strep_C18394,0.11634201451864289
Strep_C18395,0.11634201451864289
Strep_C18396,0.351325490499599
Strep_C18397,0.11634201451864289
Strep_C18398,0.11634201451864289
Strep_C18399,0.11634201451864289
Strep_C1839,0.11634201451864289
Strep_C183,0.11136757272179186
Strep_C18400,0.351325490499599
Strep_C18401,0.11634201451864289
Strep_C18402,0.11634201451864289
Strep_C18403,0.11634201451864289
Strep_C18404,0.11634201451864289
Strep_C18405,0.11136757272179186
Strep_C18406,0.11136757272179186
Strep_C18407,0.9053588679153928
Strep_C18408,0.11136757272179186
Strep_C18409,0.22283322077504625
Strep_C1840,0.22283322077504625
Strep_C18410,0.11136757272179186
Strep_C18411,0.11136757272179186
Strep_C18412,0.99999999
Strep_C18413,0.11136757272179186
Strep_C18414,0.11136757272179186
Strep_C18415,0.11136757272179186
Strep_C18416,0.23305302815717163
Strep_C18417,0.23305302815717163
Strep_C18418,0.23305302815717163
Strep_C18419,0.4712762061295706
Strep_C1841,0.23305302815717163
Strep_C18420,0.471274539360154
Strep_C18421,0.99999999
Strep_C18422,0.23305302815717163
Strep_C18423,0.23305302815717163
Strep_C18424,0.1160600458814914
Strep_C18425,0.1160600458814914
Strep_C18426,0.2337017810381666
Strep_C18427,0.11634201451864289
Strep_C18428,0.35245843672205746
Strep_C18429,0.11634201451864289
Strep_C1842,0.471274539360154
Strep_C18430,0.11634201451864289
Strep_C18431,0.2337017810381666
Strep_C18432,0.99999999
Strep_C18433,0.11634201451864289
Strep_C18434,0.23370178103816636
Strep_C18435,0.11634201451864289
Strep_C18436,0.11634201451864289
Strep_C18437,0.11634201451864289
Strep_C18438,0.11634201451864289
Strep_C18439,0.11634201451864289
Strep_C1843,0.23370178103816636
Strep_C18440,0.11634201451864289
Strep_C18441,0.11634201451864289
Strep_C18442,0.11634201451864289
Strep_C18443,0.11634201451864289
Strep_C18444,0.11634201451864289
Strep_C18445,0.11634201451864289
Strep_C18446,0.2337017810381666
Strep_C18447,0.1163415109155265
Strep_C18448,0.1163415109155265
Strep_C18449,0.1163415109155265
Strep_C1844,0.11634201451864289
Strep_C18450,0.1163415109155265
Strep_C18451,0.1163415109155265
Strep_C18452,0.1163415109155265
Strep_C18453,0.1163415109155265
Strep_C18454,0.1163415109155265
Strep_C18455,0.1163415109155265
Strep_C18456,0.1163415109155265
Strep_C18457,0.1163415109155265
Strep_C18458,0.1163415109155265
Strep_C18459,0.1163415109155265
Strep_C1845,0.11634201451864289
Strep_C18460,0.1163415109155265
Strep_C18461,0.23370228693111114
Strep_C18462,0.1163415109155265
Strep_C18463,0.99999999
Strep_C18464,0.23370178103816636
Strep_C18465,0.11634201451864289
Strep_C18466,0.11634201451864289
Strep_C18467,0.11634201451864289
Strep_C18468,0.5967214293920762
Strep_C18469,0.11634201451864289
Strep_C1846,0.11634201451864289
Strep_C18470,0.99999999
Strep_C18471,0.11634201451864289
Strep_C18472,0.11634201451864289
Strep_C18473,0.35245843672205746
Strep_C18474,0.351325490499599
Strep_C18475,0.99999999
Strep_C18476,0.11634201451864289
Strep_C18477,0.35245843672205746
Strep_C18478,0.23370228693111114
Strep_C18479,0.471274539360154
Strep_C1847,0.11634201451864289
Strep_C18480,0.99999999
Strep_C18481,0.471274539360154
Strep_C18482,0.11634201451864289
Strep_C18483,0.11634201451864289
Strep_C18484,0.11136757272179186
Strep_C18485,0.11136757272179186
Strep_C18486,0.8889223478224411
Strep_C18487,0.11136757272179186
Strep_C18488,0.11136757272179186
Strep_C18489,0.11136757272179186
Strep_C1848,0.11634201451864289
Strep_C18490,0.11136757272179186
Strep_C18491,0.11136757272179186
Strep_C18492,0.11136757272179186
Strep_C18493,0.11136757272179186
Strep_C18494,0.23305302815717163
Strep_C18495,0.23305302815717163
Strep_C18496,0.23305302815717163
Strep_C18497,0.23305302815717163
Strep_C18498,0.23305302815717163
Strep_C18499,0.23305302815717163
Strep_C1849,0.47311830745470035
Strep_C184,0.11634201451864289
Strep_C18500,0.23305302815717163
Strep_C18501,0.23305302815717163
Strep_C18502,0.23305302815717163
Strep_C18503,0.23305302815717163
Strep_C18504,0.35245843672205746
Strep_C18505,0.11634201451864289
Strep_C18506,0.11634201451864289
Strep_C18507,0.11634201451864289
Strep_C18508,0.11634201451864289
Strep_C18509,0.11634201451864289
Strep_C1850,0.11634201451864289
Strep_C18510,0.23370178103816636
Strep_C18511,0.11634201451864289
Strep_C18512,0.11634201451864289
Strep_C18513,0.11634201451864289
Strep_C18514,0.11634201451864289
Strep_C18515,0.1163415109155265
Strep_C18516,0.1163415109155265
Strep_C18517,0.1163415109155265
Strep_C18518,0.1163415109155265
Strep_C18519,0.1163415109155265
Strep_C1851,0.11634201451864289
Strep_C18520,0.1163415109155265
Strep_C18521,0.1163415109155265
Strep_C18522,0.1163415109155265
Strep_C18523,0.1163415109155265
Strep_C18524,0.1163415109155265
Strep_C18525,0.1163415109155265
Strep_C18526,0.1163415109155265
Strep_C18527,0.1163415109155265
Strep_C18528,0.1163415109155265
Strep_C18529,0.1163415109155265
Strep_C1852,0.99999999
Strep_C18530,0.99999999
Strep_C18531,0.99999999
Strep_C18532,0.23370178103816636
Strep_C18533,0.11634201451864289
Strep_C18534,0.47311830745470035
Strep_C18535,0.11634201451864289
Strep_C18536,0.99999999
Strep_C18537,0.47311830745470035
Strep_C18538,0.2337017810381666
Strep_C18539,0.8524313909199117
Strep_C1853,0.23305302815717163
Strep_C18540,0.11634201451864289
Strep_C18541,0.23370228693111114
Strep_C18542,0.11634201451864289
Strep_C18543,0.11634201451864289
Strep_C18544,0.11634201451864289
Strep_C18545,0.11634201451864289
Strep_C18546,0.11634201451864289
Strep_C18547,0.11634201451864289
Strep_C18548,0.11634201451864289
Strep_C18549,0.11634201451864289
Strep_C1854,0.44444989529753154
Strep_C18550,0.11634201451864289
Strep_C18551,0.11136757272179186
Strep_C18552,0.557982185216091
Strep_C18553,0.7778688864057204
Strep_C18554,0.3342595322757504
Strep_C18555,0.11136757272179186
Strep_C18556,0.9053588679153928
Strep_C18557,0.11136757272179186
Strep_C18558,0.23305302815717163
Strep_C18559,0.4712762061295706
Strep_C1855,0.11634201451864289
Strep_C18560,0.8524331858472348
Strep_C18561,0.23305302815717163
Strep_C18562,0.351325490499599
Strep_C18563,0.1160600458814914
Strep_C18564,0.351325490499599
Strep_C18565,0.23305302815717163
Strep_C18566,0.23305302815717163
Strep_C18567,0.23305302815717163
Strep_C18568,0.23305302815717163
Strep_C18569,0.5967242474384321
Strep_C1856,0.11634201451864289
Strep_C18570,0.11634201451864289
Strep_C18571,0.11634201451864289
Strep_C18572,0.11634201451864289
Strep_C18573,0.11634201451864289
Strep_C18574,0.11634201451864289
Strep_C18575,0.5967242474384321
Strep_C18576,0.11634201451864289
Strep_C18577,0.11634201451864289
Strep_C18578,0.11634201451864289
Strep_C18579,0.47127620612957083
Strep_C1857,0.11634201451864289
Strep_C18580,0.11634201451864289
Strep_C18581,0.1163415109155265
Strep_C18582,0.1163415109155265
Strep_C18583,0.1163415109155265
Strep_C18584,0.1163415109155265
Strep_C18585,0.1163415109155265
Strep_C18586,0.1163415109155265
Strep_C18587,0.1163415109155265
Strep_C18588,0.1163415109155265
Strep_C18589,0.1163415109155265
Strep_C1858,0.1163415109155265
Strep_C18590,0.1163415109155265
Strep_C18591,0.1163415109155265
Strep_C18592,0.1163415109155265
Strep_C18593,0.1163415109155265
Strep_C18594,0.1163415109155265
Strep_C18595,0.1163415109155265
Strep_C18596,0.1163415109155265
Strep_C18597,0.23370228693111114
Strep_C18598,0.47311830745470035
Strep_C18599,0.11634201451864289
Strep_C1859,0.1163415109155265
Strep_C185,0.11634201451864289
Strep_C18600,0.47311830745470035
Strep_C18601,0.99999999
Strep_C18602,0.11634201451864289
Strep_C18603,0.11634201451864289
Strep_C18604,0.47311830745470035
