WP_369280758.1	Streptomyces bobili
WP_369280759.1	Streptomyces bobili
WP_369280760.1	Streptomyces bobili
WP_369280761.1	Streptomyces bobili
WP_369280762.1	Streptomyces bobili
WP_369280763.1	Streptomyces bobili
WP_369280764.1	Streptomyces bobili
WP_369280765.1	Streptomyces bobili
WP_369280766.1	Streptomyces bobili
WP_369280767.1	Streptomyces bobili
WP_369280768.1	Streptomyces bobili
WP_369280769.1	Streptomyces bobili
WP_369280770.1	Streptomyces bobili
WP_369280771.1	Streptomyces bobili
WP_369280772.1	Streptomyces bobili
WP_369280773.1	Streptomyces bobili
WP_369280774.1	Streptomyces bobili
WP_369280775.1	Streptomyces bobili
WP_369280776.1	Streptomyces bobili
WP_369280777.1	Streptomyces bobili
WP_369280778.1	Streptomyces bobili
WP_369280779.1	Streptomyces bobili
WP_369280780.1	Streptomyces bobili
WP_369280781.1	Streptomyces bobili
WP_369280782.1	Streptomyces bobili
WP_369280783.1	Streptomyces bobili
WP_369280784.1	Streptomyces bobili
WP_369280785.1	Streptomyces bobili
WP_369280786.1	Streptomyces bobili
WP_369280787.1	Streptomyces bobili
WP_369280788.1	Streptomyces bobili
WP_369280789.1	Streptomyces bobili
WP_369280790.1	Streptomyces bobili
WP_369280791.1	Streptomyces bobili
WP_369280792.1	Streptomyces bobili
WP_369280793.1	Streptomyces bobili
WP_369280794.1	Streptomyces bobili
WP_369280795.1	Streptomyces bobili
WP_369280796.1	Streptomyces bobili
WP_369280797.1	Streptomyces bobili
WP_369280798.1	Streptomyces bobili
WP_369280799.1	Streptomyces bobili
WP_369280800.1	Streptomyces bobili
WP_369280801.1	Streptomyces bobili
WP_369280802.1	Streptomyces bobili
WP_369280803.1	Streptomyces bobili
WP_369280804.1	Streptomyces bobili
WP_369280805.1	Streptomyces bobili
WP_369280806.1	Streptomyces bobili
WP_369280807.1	Streptomyces bobili
WP_369280808.1	Streptomyces bobili
WP_369280809.1	Streptomyces bobili
WP_369280810.1	Streptomyces bobili
WP_369280811.1	Streptomyces bobili
WP_369280812.1	Streptomyces bobili
WP_369280813.1	Streptomyces bobili
WP_369280814.1	Streptomyces bobili
WP_369280815.1	Streptomyces bobili
WP_369280816.1	Streptomyces bobili
WP_369280817.1	Streptomyces bobili
WP_369280818.1	Streptomyces bobili
WP_369280819.1	Streptomyces bobili
WP_369280820.1	Streptomyces bobili
WP_369280821.1	Streptomyces bobili
WP_369280822.1	Streptomyces bobili
WP_369280823.1	Streptomyces bobili
WP_369280824.1	Streptomyces bobili
WP_369280825.1	Streptomyces bobili
WP_369280826.1	Streptomyces bobili
WP_369280827.1	Streptomyces bobili
WP_369280828.1	Streptomyces bobili
WP_369280829.1	Streptomyces bobili
WP_369280830.1	Streptomyces bobili
WP_369280831.1	glutamine synthetase
WP_369280832.1	Streptomyces bobili
WP_369280833.1	Streptomyces bobili
WP_369280834.1	Streptomyces bobili
WP_369280835.1	Streptomyces bobili
WP_369280836.1	Streptomyces bobili
WP_369280837.1	Streptomyces bobili
WP_369280838.1	Streptomyces bobili
WP_369280839.1	Streptomyces bobili
WP_369280840.1	Streptomyces bobili
WP_369280841.1	Streptomyces bobili
WP_369280842.1	Streptomyces bobili
WP_369280843.1	Streptomyces bobili
WP_369280844.1	Streptomyces bobili
WP_369280845.1	Streptomyces bobili
WP_369280846.1	Streptomyces bobili
WP_369280847.1	Streptomyces bobili
WP_369280848.1	Streptomyces bobili
WP_369280849.1	Streptomyces bobili
WP_369280850.1	Streptomyces bobili
WP_369280851.1	Streptomyces bobili
WP_369280852.1	Streptomyces bobili
WP_369280853.1	Streptomyces bobili
WP_369280854.1	Streptomyces bobili
WP_369280855.1	Streptomyces bobili
WP_369280856.1	Streptomyces bobili
WP_369280857.1	Streptomyces bobili
WP_369280858.1	Streptomyces bobili
WP_369280859.1	Streptomyces bobili
WP_369280860.1	Streptomyces bobili
WP_369280861.1	Streptomyces bobili
WP_369280862.1	Streptomyces bobili
WP_369280863.1	Streptomyces bobili
WP_369280864.1	Streptomyces bobili
WP_369280865.1	Streptomyces bobili
WP_369280866.1	Streptomyces bobili
WP_369280867.1	Streptomyces bobili
WP_369280868.1	Streptomyces bobili
WP_369280869.1	Streptomyces bobili
WP_369280870.1	Streptomyces bobili
WP_369280871.1	Streptomyces bobili
WP_369280872.1	Streptomyces bobili
WP_369280873.1	Streptomyces bobili
WP_369280874.1	Streptomyces bobili
WP_369280875.1	Streptomyces bobili
WP_369280876.1	Streptomyces bobili
WP_369280877.1	Streptomyces bobili
WP_369280878.1	Streptomyces bobili
WP_369280879.1	Streptomyces bobili
WP_369280880.1	Streptomyces bobili
WP_369280881.1	Streptomyces bobili
WP_369280882.1	Streptomyces bobili
WP_369280883.1	Streptomyces bobili
WP_369280884.1	Streptomyces bobili
WP_369280885.1	Streptomyces bobili
WP_369280886.1	Streptomyces bobili
WP_369280887.1	Streptomyces bobili
WP_369280888.1	Streptomyces bobili
WP_369280889.1	Streptomyces bobili
WP_369280890.1	Streptomyces bobili
WP_369280891.1	Streptomyces bobili
WP_369280892.1	Streptomyces bobili
WP_369280893.1	Streptomyces bobili
WP_369280894.1	Streptomyces bobili
WP_369280895.1	Streptomyces bobili
WP_369280896.1	Streptomyces bobili
WP_369280897.1	Streptomyces bobili
WP_369280898.1	Streptomyces bobili
WP_369280899.1	Streptomyces bobili
WP_369280900.1	Streptomyces bobili
WP_369280901.1	Streptomyces bobili
WP_003946441.1	Streptomyces
WP_003946445.1	Streptomyces
WP_003946446.1	Streptomyces
WP_003946447.1	Streptomyces
WP_003946448.1	Streptomyces
WP_003946449.1	Streptomyces
WP_003946454.1	Streptomyces
WP_003946455.1	Streptomyces
WP_003946457.1	Streptomyces
WP_003946458.1	Streptomyces
WP_003946459.1	Streptomyces
WP_003946460.1	Streptomyces
WP_003946468.1	Streptomyces
WP_003946472.1	Streptomyces
WP_003946473.1	Streptomyces
WP_003946474.1	Streptomyces
WP_003946476.1	Streptomyces
WP_003946478.1	Streptomyces
WP_003946480.1	Streptomyces
WP_003946487.1	Streptomyces
WP_003946491.1	Streptomyces
WP_003946492.1	Streptomyces
WP_003946493.1	Streptomyces
WP_003946497.1	Streptomyces
WP_003946498.1	Streptomyces
WP_003946499.1	Streptomyces
WP_003946500.1	Streptomyces
WP_003946501.1	Streptomyces
WP_003946502.1	Streptomyces
WP_003946503.1	Streptomyces
WP_003946504.1	Streptomyces
WP_003946505.1	Streptomyces
WP_003946506.1	Streptomyces
WP_003946515.1	Streptomyces
WP_003946516.1	Streptomyces
WP_003946519.1	Streptomyces
WP_003946521.1	Streptomyces
WP_003946522.1	Streptomyces
WP_003946523.1	Streptomyces
WP_003946525.1	Streptomyces
WP_003946527.1	Streptomyces
WP_003946540.1	Streptomyces
WP_003946541.1	Streptomyces
WP_003946542.1	Streptomyces
WP_003946544.1	Streptomyces
WP_003946545.1	Streptomyces
WP_003946553.1	Streptomyces
WP_003946557.1	Streptomyces
WP_003946559.1	Streptomyces
WP_003946560.1	Streptomyces
WP_003946562.1	Streptomyces
WP_003946564.1	Streptomyces
WP_003946568.1	Streptomyces
WP_003946570.1	Streptomyces
WP_003946574.1	Streptomyces
WP_003946577.1	Streptomyces
WP_003946578.1	Streptomyces
WP_003946579.1	Streptomyces
WP_003946580.1	Streptomyces
WP_003946581.1	Streptomyces
WP_003946583.1	Streptomyces
WP_003946584.1	Streptomyces
WP_003946585.1	Streptomyces
WP_003946586.1	Streptomyces
WP_003946590.1	Streptomyces
WP_003946591.1	Streptomyces
WP_003946592.1	Streptomyces
WP_003946593.1	Streptomyces
WP_003946596.1	Streptomyces
WP_003946599.1	Streptomyces
WP_003946600.1	Streptomyces
WP_003946601.1	Streptomyces
WP_003946602.1	Streptomyces
WP_003946603.1	Streptomyces
WP_003946607.1	Streptomyces
WP_003946608.1	Streptomyces
WP_003946610.1	Streptomyces
WP_003946612.1	Streptomyces
WP_003946613.1	Streptomyces
WP_003946615.1	Streptomyces
WP_003946621.1	Streptomyces
WP_003946623.1	Streptomyces
WP_003946626.1	Streptomyces
WP_003946629.1	Streptomyces
WP_003946630.1	Streptomyces
WP_003946632.1	Streptomyces
WP_003946634.1	Streptomyces
WP_003946635.1	Streptomyces
WP_003946637.1	Streptomyces
WP_003946638.1	Streptomyces
WP_003946639.1	Streptomyces
WP_003946641.1	Streptomyces
WP_003946644.1	Streptomyces
WP_003946645.1	Streptomyces
WP_003946647.1	Streptomyces
WP_003946649.1	Streptomyces
WP_003946650.1	Streptomyces
WP_003946652.1	Streptomyces
WP_003946653.1	Streptomyces
WP_003946654.1	Streptomyces
WP_003946655.1	Streptomyces
WP_003946657.1	Streptomyces
WP_003946660.1	Streptomyces
WP_003946661.1	Streptomyces
WP_003946662.1	Streptomyces
WP_003946663.1	Streptomyces
WP_003946668.1	Streptomyces
WP_003946669.1	Streptomyces
WP_003946670.1	Streptomyces
WP_003946671.1	Streptomyces
WP_003946673.1	Streptomyces
WP_003946674.1	Streptomyces
WP_003946675.1	Streptomyces
WP_003946677.1	Streptomyces
WP_003946678.1	Streptomyces
WP_003946679.1	Streptomyces
WP_003946681.1	Streptomyces
WP_003946682.1	Streptomyces
WP_003946683.1	Streptomyces
WP_003946684.1	Streptomyces
WP_003946688.1	Streptomyces
WP_003946689.1	Streptomyces
WP_003946690.1	Streptomyces
WP_003946691.1	Streptomyces
WP_003946692.1	Streptomyces
WP_003946693.1	Streptomyces
WP_003946694.1	Streptomyces
WP_003946695.1	Streptomyces
WP_003946696.1	Streptomyces
WP_003946698.1	Streptomyces
WP_003946699.1	Streptomyces
WP_003946700.1	Streptomyces
WP_003946701.1	Streptomyces
WP_003946704.1	Streptomyces
WP_003946708.1	Streptomyces
WP_003946710.1	Streptomyces
WP_003946711.1	Streptomyces
WP_003946712.1	Streptomyces
WP_003946713.1	Streptomyces
WP_003946714.1	Streptomyces
WP_003946715.1	Streptomyces
WP_003946719.1	Streptomyces
WP_003946720.1	Streptomyces albidoflavus
WP_003946722.1	Streptomyces
WP_003946724.1	Streptomyces
WP_003946725.1	Streptomyces
WP_003946729.1	Streptomyces
WP_003946731.1	Streptomyces
WP_003946732.1	Streptomyces
WP_003946734.1	Streptomyces
WP_003946735.1	Streptomyces
WP_003946736.1	Streptomyces
WP_003946738.1	Streptomyces
WP_003946740.1	Streptomyces
WP_003946742.1	Streptomyces
WP_003946743.1	Streptomyces
WP_003946744.1	Streptomyces
WP_003946746.1	Streptomyces
WP_003946748.1	Streptomyces
WP_003946749.1	Streptomyces
WP_003946750.1	Streptomyces
WP_003946751.1	Streptomyces
WP_003946753.1	Streptomyces
WP_003946754.1	Streptomyces
WP_003946757.1	Streptomyces
WP_003946758.1	Streptomyces
WP_003946759.1	Streptomyces
WP_003946760.1	Streptomyces
WP_003946763.1	Streptomyces
WP_003946764.1	Streptomyces
WP_003946767.1	Streptomyces
WP_003946768.1	Streptomyces
WP_003946770.1	Streptomyces
WP_003946773.1	Streptomyces
WP_003946774.1	Streptomyces
WP_003946778.1	Streptomyces
WP_003946779.1	Streptomyces
WP_003946781.1	Streptomyces
WP_003946783.1	Streptomyces
WP_003946785.1	Streptomyces
WP_003946786.1	Streptomyces
WP_003946788.1	Streptomyces
WP_003946789.1	Streptomyces
WP_003946792.1	Streptomyces
WP_003946793.1	Streptomyces
WP_003946794.1	Streptomyces
WP_003946795.1	Streptomyces
WP_003946797.1	Streptomyces
WP_003946800.1	Streptomyces
WP_003946801.1	Streptomyces
WP_003946802.1	Streptomyces
WP_003946806.1	Streptomyces
WP_003946807.1	Streptomyces
WP_003946808.1	Streptomyces
WP_003946809.1	Streptomyces
WP_003946811.1	Streptomyces
WP_003946814.1	Streptomyces
WP_003946815.1	Streptomyces
WP_003946816.1	Streptomyces
WP_003946817.1	Streptomyces
WP_003946819.1	Streptomyces
WP_003946821.1	Streptomyces
WP_003946822.1	Streptomyces
WP_003946823.1	Streptomyces
WP_003946824.1	Streptomyces
WP_003946826.1	Streptomyces
WP_003946829.1	Streptomyces
WP_003946832.1	Streptomyces
WP_003946833.1	Streptomyces
WP_003946834.1	Streptomyces
WP_003946835.1	Streptomyces
WP_003946837.1	Streptomyces
WP_003946841.1	Streptomyces
WP_003946843.1	Streptomyces
WP_003946847.1	Streptomyces
WP_003946848.1	Streptomyces
WP_003946849.1	Streptomyces
WP_003946850.1	Streptomyces
WP_003946851.1	Streptomyces
WP_003946856.1	Streptomyces
WP_003946857.1	Streptomyces
WP_003946858.1	Streptomyces
WP_003946859.1	Streptomyces
WP_003946860.1	Streptomyces
WP_003946861.1	Streptomyces
WP_003946862.1	Streptomyces
WP_003946864.1	Streptomyces
WP_003946865.1	Streptomyces
WP_003946866.1	Streptomyces
WP_003946867.1	Streptomyces
WP_003946868.1	Streptomyces
WP_003946871.1	Streptomyces
WP_003946873.1	Streptomyces
WP_003946874.1	Streptomyces
WP_003946875.1	Streptomyces
WP_003946876.1	Streptomyces
WP_003946880.1	Streptomyces
WP_003946882.1	Streptomyces
WP_003946883.1	Streptomyces
WP_003946887.1	Streptomyces
WP_003946890.1	Streptomyces
WP_003946891.1	Streptomyces
WP_003946892.1	Streptomyces
WP_003946893.1	Streptomyces
WP_003946894.1	Streptomyces
WP_003946896.1	Streptomyces
WP_003946897.1	Streptomyces
WP_003946898.1	Streptomyces
WP_003946899.1	Streptomyces
WP_003946900.1	Streptomyces
WP_003946904.1	Streptomyces
WP_003946907.1	Streptomyces
WP_003946908.1	Streptomyces
WP_003946909.1	Streptomyces
WP_003946910.1	Streptomyces
WP_003946911.1	Streptomyces
WP_003946913.1	Streptomyces
WP_003946914.1	Streptomyces
WP_003946917.1	Streptomyces
WP_003946918.1	Streptomyces
WP_003946919.1	Streptomyces
WP_003946920.1	Streptomyces
WP_003946922.1	Streptomyces
WP_003946924.1	Streptomyces
WP_003946925.1	Streptomyces
WP_003946928.1	Streptomyces
WP_003946929.1	Streptomyces
WP_003946930.1	Streptomyces
WP_003946938.1	Streptomyces
WP_003946939.1	Streptomyces
WP_003946940.1	Streptomyces
WP_003946941.1	Streptomyces
WP_003946943.1	Streptomyces
WP_003946944.1	Streptomyces
WP_003946946.1	Streptomyces
WP_003946947.1	Streptomyces
WP_003946948.1	Streptomyces
WP_003946949.1	Streptomyces
WP_003946953.1	Streptomyces
WP_003946954.1	Streptomyces
WP_003946955.1	Streptomyces
WP_003946957.1	Streptomyces
WP_003946961.1	Streptomyces
WP_003946963.1	Streptomyces
WP_003946964.1	Streptomyces
WP_003946968.1	Streptomyces
WP_003946969.1	Actinomycetes
WP_003946970.1	Streptomyces
WP_003946971.1	Streptomyces
WP_003946972.1	Streptomyces
WP_003946974.1	Streptomyces
WP_003946977.1	Streptomyces
WP_003946978.1	Streptomyces
WP_003946980.1	Streptomyces
WP_003946981.1	Streptomyces
WP_003946982.1	Streptomyces
WP_003946983.1	Streptomyces
WP_003946984.1	Streptomyces
WP_003946985.1	Streptomyces
WP_003946986.1	Streptomyces
WP_003946987.1	Streptomyces
WP_003946988.1	Streptomyces
WP_003946992.1	Streptomyces
WP_003946993.1	Streptomyces
WP_003946994.1	Streptomyces
WP_003946996.1	Streptomyces
WP_003946997.1	Streptomyces
WP_003946998.1	Streptomyces
WP_003947000.1	Streptomyces
WP_003947004.1	Streptomyces
WP_003947006.1	Streptomyces
WP_003947007.1	Streptomyces
WP_003947009.1	Streptomyces
WP_003947011.1	Streptomyces
WP_003947015.1	Streptomyces
WP_003947017.1	Streptomyces
WP_003947018.1	Streptomyces
WP_003947021.1	Streptomyces
WP_003947022.1	Streptomyces
WP_003947025.1	Streptomyces
WP_003947026.1	Streptomyces
WP_003947027.1	Streptomyces
WP_003947029.1	Streptomyces
WP_003947030.1	Streptomyces
WP_003947031.1	Streptomyces
WP_003947032.1	Streptomyces
WP_003947033.1	Streptomyces
WP_003947034.1	Streptomyces
WP_003947035.1	Streptomyces
WP_003947036.1	Streptomyces
WP_003947037.1	Streptomyces
WP_003947038.1	Streptomyces
WP_003947039.1	Streptomyces
WP_003947042.1	Streptomyces
WP_003947043.1	Streptomyces
WP_003947044.1	Streptomyces
WP_003947045.1	Streptomyces
WP_003947046.1	Streptomyces
WP_003947047.1	Streptomyces
WP_003947049.1	Streptomyces
WP_003947050.1	Streptomyces
WP_003947051.1	Streptomyces
WP_003947056.1	Streptomyces
WP_003947059.1	Streptomyces
WP_003947060.1	Streptomyces
WP_003947061.1	Streptomyces
WP_003947062.1	Streptomyces
WP_003947063.1	Streptomyces
WP_003947064.1	Streptomyces
WP_003947066.1	Streptomyces
WP_003947067.1	Streptomyces
WP_003947068.1	Streptomyces
WP_003947069.1	Streptomyces
WP_003947072.1	Streptomyces
WP_003947073.1	Streptomyces
WP_003947074.1	Streptomyces
WP_003947075.1	Streptomyces
WP_003947078.1	Streptomyces
WP_003947079.1	Streptomyces
WP_003947082.1	Streptomyces
WP_003947083.1	Streptomyces
WP_003947088.1	Streptomyces
WP_003947089.1	Streptomyces
WP_003947090.1	Streptomyces
WP_003947091.1	Streptomyces
WP_003947095.1	Streptomyces
WP_003947097.1	Streptomyces
WP_003947099.1	Streptomyces
WP_003947100.1	Streptomyces
WP_003947101.1	Streptomyces
WP_003947102.1	Streptomyces
WP_003947105.1	Streptomyces
WP_003947107.1	Streptomyces
WP_003947110.1	Streptomyces
WP_003947111.1	Streptomyces
WP_003947112.1	Streptomyces
WP_003947113.1	Streptomyces
WP_003947114.1	Streptomyces
WP_003947115.1	Streptomyces
WP_003947116.1	Streptomyces
WP_003947117.1	Streptomyces
WP_003947118.1	Streptomyces
WP_003947119.1	Streptomyces
WP_003947120.1	Streptomyces
WP_003947121.1	Streptomyces
WP_003947122.1	Streptomyces
WP_003947123.1	Streptomyces
WP_003947124.1	Streptomyces
WP_003947125.1	Streptomyces
WP_003947128.1	Streptomyces
WP_003947130.1	Streptomyces
WP_003947131.1	Streptomyces
WP_003947132.1	Streptomyces
WP_003947133.1	Streptomyces
WP_003947134.1	Streptomyces
WP_003947136.1	Streptomyces
WP_003947137.1	Streptomyces
WP_003947138.1	Streptomyces
WP_003947140.1	Streptomyces
WP_003947144.1	Streptomyces
WP_003947145.1	Streptomyces
WP_003947147.1	Streptomyces
WP_003947148.1	Streptomyces
WP_003947149.1	Streptomyces
WP_003947150.1	Streptomyces
WP_003947152.1	Streptomyces
WP_003947155.1	Streptomyces
WP_003947156.1	Streptomyces
WP_003947157.1	Streptomyces
WP_003947158.1	Streptomyces
WP_003947160.1	Streptomyces
WP_003947161.1	Streptomyces
WP_003947163.1	Streptomyces
WP_003947165.1	Streptomyces
WP_003947167.1	Streptomyces
WP_003947168.1	Streptomyces
WP_003947172.1	Streptomyces
WP_003947176.1	Streptomyces
WP_003947177.1	Streptomyces
WP_003947179.1	Streptomyces
WP_003947180.1	Streptomyces
WP_003947181.1	Streptomyces
WP_003947182.1	Streptomyces
WP_003947184.1	Streptomyces
WP_003947185.1	Streptomyces
WP_003947186.1	Streptomyces
WP_003947187.1	Streptomyces
WP_003947188.1	Streptomyces
WP_003947189.1	Streptomyces
WP_003947190.1	Streptomyces
WP_003947192.1	Streptomyces
WP_003947194.1	Streptomyces
WP_003947197.1	Streptomyces
WP_003947199.1	Streptomyces
WP_003947200.1	Streptomyces
WP_003947201.1	Streptomyces
WP_003947203.1	Streptomyces
WP_003947204.1	Streptomyces
WP_003947206.1	Streptomyces
WP_003947208.1	Streptomyces
WP_003947209.1	Streptomyces
WP_003947212.1	Streptomyces
WP_003947213.1	Streptomyces
WP_003947214.1	Streptomyces
WP_003947215.1	Streptomyces
WP_003947216.1	Streptomyces
WP_003947218.1	Streptomyces
WP_003947219.1	Streptomyces
WP_003947221.1	Streptomyces
WP_003947222.1	Streptomyces
WP_003947225.1	Streptomyces
WP_003947226.1	Streptomyces
WP_003947227.1	Streptomyces
WP_003947228.1	Streptomyces
WP_003947229.1	Streptomyces
WP_003947231.1	Streptomyces
WP_003947232.1	Streptomyces
WP_003947234.1	Actinomycetes
WP_003947235.1	Streptomyces
WP_003947236.1	Streptomyces
WP_003947238.1	Streptomyces
WP_003947239.1	Streptomyces
WP_003947240.1	Streptomyces
WP_003947241.1	Streptomyces
WP_003947242.1	Streptomyces
WP_003947243.1	Streptomyces
WP_003947244.1	Streptomyces
WP_003947246.1	Streptomyces
WP_003947248.1	Streptomyces
WP_003947250.1	Streptomyces
WP_003947252.1	Streptomyces
WP_003947253.1	Streptomyces
WP_003947254.1	Streptomyces
WP_003947255.1	Streptomyces
WP_003947257.1	Streptomyces
WP_003947258.1	Streptomyces
WP_003947261.1	Streptomyces
WP_003947262.1	Streptomyces
WP_003947265.1	Streptomyces
WP_003947267.1	Streptomyces
WP_003947268.1	Streptomyces
WP_003947269.1	Streptomyces
WP_003947271.1	Streptomyces
WP_003947273.1	Streptomyces
WP_003947274.1	Streptomyces
WP_003947277.1	Streptomyces
WP_003947282.1	Streptomyces
WP_003947285.1	Streptomyces
WP_003947289.1	Streptomyces
WP_003947293.1	Streptomyces
WP_003947294.1	Streptomyces
WP_003947295.1	Streptomyces
WP_003947296.1	Streptomyces
WP_003947298.1	Streptomyces
WP_003947299.1	Streptomyces
WP_003947302.1	Streptomyces
WP_003947304.1	Streptomyces
WP_003947306.1	Streptomyces
WP_003947310.1	Streptomyces
WP_003947311.1	Streptomyces
WP_003947314.1	Streptomyces
WP_003947315.1	Streptomyces
WP_003947317.1	Streptomyces
WP_003947319.1	Streptomyces
WP_003947321.1	Streptomyces
WP_003947322.1	Streptomyces
WP_003947325.1	Streptomyces
WP_003947328.1	Streptomyces
WP_003947329.1	Streptomyces
WP_003947330.1	Streptomyces
WP_003947331.1	Streptomyces
WP_003947334.1	Streptomyces
WP_003947337.1	Streptomyces
WP_003947338.1	Streptomyces
WP_003947341.1	Streptomyces
WP_003947344.1	Streptomyces
WP_003947346.1	Streptomyces
WP_003947347.1	Streptomyces
WP_003947348.1	Streptomyces
WP_003947349.1	Streptomyces
WP_003947350.1	Streptomyces
WP_003947351.1	Streptomyces
WP_003947354.1	Streptomyces
WP_003947355.1	Streptomyces
WP_003947356.1	Streptomyces
WP_003947357.1	Streptomyces
WP_003947358.1	Streptomyces
WP_003947359.1	Streptomyces
WP_003947361.1	Streptomyces
WP_003947362.1	Streptomyces
WP_003947363.1	Streptomyces
WP_003947364.1	Streptomyces
WP_003947365.1	Streptomyces
WP_003947369.1	Streptomyces
WP_003947370.1	Streptomyces
WP_003947372.1	Streptomyces
WP_003947374.1	Streptomyces
WP_003947376.1	Streptomyces
WP_003947377.1	acyl-carrier-protein
WP_003947378.1	Streptomyces
WP_003947381.1	Streptomyces
WP_003947385.1	Streptomyces
WP_003947387.1	Streptomyces
WP_003947389.1	Streptomyces
WP_003947393.1	Streptomyces
WP_003947394.1	Streptomyces
WP_003947395.1	Streptomyces
WP_003947397.1	Streptomyces
WP_003947398.1	Streptomyces
WP_003947401.1	Streptomyces
WP_003947402.1	Actinomycetes
WP_003947403.1	Streptomyces
WP_003947405.1	Streptomyces
WP_003947406.1	Streptomyces
WP_003947407.1	Streptomyces
WP_003947408.1	Streptomyces
WP_003947409.1	Streptomyces
WP_003947412.1	Streptomyces
WP_003947414.1	Streptomyces
WP_003947417.1	Streptomyces
WP_003947418.1	Streptomyces
WP_003947419.1	Streptomyces
WP_003947421.1	Streptomyces
WP_003947422.1	Streptomyces
WP_003947423.1	Streptomyces
WP_003947424.1	Streptomyces
WP_003947425.1	Streptomyces
WP_003947427.1	Streptomyces
WP_003947432.1	Streptomyces
WP_003947435.1	Streptomyces
WP_003947436.1	Actinomycetes
WP_003947437.1	Streptomyces
WP_003947439.1	Streptomyces
WP_003947441.1	Streptomyces
WP_003947442.1	Streptomyces
WP_003947443.1	Streptomyces
WP_003947444.1	Streptomyces
WP_003947445.1	Streptomyces
WP_003947450.1	Streptomyces
WP_003947452.1	Streptomyces
WP_003947453.1	Streptomyces
WP_003947454.1	Streptomyces
WP_003947455.1	Streptomyces
WP_003947456.1	Streptomyces
WP_003947458.1	Streptomyces
WP_003947460.1	Streptomyces
WP_003947461.1	Streptomyces
WP_003947462.1	Streptomyces
WP_003947463.1	Streptomyces
WP_003947464.1	Streptomyces
WP_003947467.1	Streptomyces
WP_003947469.1	Streptomyces
WP_003947470.1	Streptomyces
WP_003947471.1	Streptomyces
WP_003947474.1	Streptomyces
WP_003947475.1	Streptomyces
WP_003947476.1	Streptomyces
WP_003947478.1	protein
WP_003947481.1	Streptomyces
WP_003947482.1	Streptomyces
WP_003947483.1	Streptomyces
WP_003947484.1	Streptomyces
WP_003947485.1	Streptomyces
WP_003947486.1	Streptomyces
WP_003947488.1	Streptomyces
WP_003947491.1	Streptomyces
WP_003947493.1	Streptomyces
WP_003947495.1	Streptomyces
WP_003947496.1	Streptomyces
WP_003947497.1	Streptomyces
WP_003947498.1	Streptomyces
WP_003947499.1	Streptomyces
WP_003947501.1	Streptomyces
WP_003947502.1	Streptomyces
WP_003947506.1	Actinomycetes
WP_003947508.1	Streptomyces
WP_003947509.1	Streptomyces
WP_003947510.1	Streptomyces
WP_003947511.1	Streptomyces
WP_003947512.1	Streptomyces
WP_003947514.1	Streptomyces
WP_003947520.1	Streptomyces
WP_003947522.1	Streptomyces
WP_003947524.1	Streptomyces
WP_003947527.1	Streptomyces
WP_003947528.1	Streptomyces
WP_003947531.1	Streptomyces
WP_003947533.1	Streptomyces
WP_003947534.1	Streptomyces
WP_003947535.1	Streptomyces
WP_003947536.1	Streptomyces
WP_003947540.1	Streptomyces
WP_003947541.1	Streptomyces
WP_003947543.1	Streptomyces
WP_003947544.1	Streptomyces
WP_003947545.1	Streptomyces
WP_003947547.1	Streptomyces
WP_003947548.1	Streptomyces
WP_003947550.1	Streptomyces
WP_003947551.1	Streptomyces
WP_003947552.1	Streptomyces
WP_003947554.1	Streptomyces
WP_003947555.1	Streptomyces
WP_003947556.1	Streptomyces
WP_003947561.1	Streptomyces
WP_003947563.1	Streptomyces
WP_003947564.1	Streptomyces
WP_003947566.1	Streptomyces
WP_003947567.1	Streptomyces
WP_003947568.1	Streptomyces
WP_003947569.1	Streptomyces
WP_003947572.1	Streptomyces
WP_003947574.1	Streptomyces
WP_003947575.1	Streptomyces
WP_003947576.1	Streptomyces
WP_003947577.1	Streptomyces
WP_003947578.1	Streptomyces
WP_003947579.1	Streptomyces
WP_003947580.1	Streptomyces
WP_003947581.1	Streptomyces
WP_003947582.1	Streptomyces
WP_003947584.1	Streptomyces
WP_003947585.1	Streptomyces
WP_003947589.1	Streptomyces
WP_003947590.1	Streptomyces
WP_003947591.1	Streptomyces
WP_003947593.1	Streptomyces
WP_003947594.1	Streptomyces
WP_003947596.1	Streptomyces
WP_003947597.1	Bacillati
WP_003947598.1	Streptomyces
WP_003947599.1	Streptomyces
WP_003947600.1	NAD(P)H
WP_003947601.1	Streptomyces
WP_003947602.1	Streptomyces
WP_003947605.1	Streptomyces
WP_003947606.1	Streptomyces
WP_003947608.1	Streptomyces
WP_003947609.1	Streptomyces
WP_003947611.1	Streptomyces
WP_003947613.1	Streptomyces
WP_003947614.1	Streptomyces
WP_003947616.1	Streptomyces
WP_003947617.1	Streptomyces
WP_003947618.1	Streptomyces
WP_003947619.1	Streptomyces
WP_003947621.1	Streptomyces
WP_003947622.1	Streptomyces
WP_003947623.1	Streptomyces
WP_003947624.1	Streptomyces
WP_003947626.1	Streptomyces
WP_003947628.1	Streptomyces
WP_003947630.1	Streptomyces
WP_003947631.1	Streptomyces
WP_003947632.1	Streptomyces
WP_003947634.1	Streptomyces
WP_003947636.1	Streptomyces
WP_003947637.1	Streptomyces
WP_003947639.1	Streptomyces
WP_003947640.1	Streptomyces
WP_003947643.1	Streptomyces
WP_003947644.1	Streptomyces
WP_003947645.1	Streptomyces
